source,post_url,time,user_id,title,text,likesCount,commentCount,shareCount,media_url/0,media_url/1,media_url/2,media_url/3,media_url/4,shared_post_url,shared_post_text,shared_post_media_url,is_ev,conf_score,summary,theme,charge_type,stn_status,operator,landlord,location,sentiment,promo_val,promo_trig,user_impact,comp_insight
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3475336789428017/,3/30/2025,4.01309E+15, ,考慮緊換電動車，想請問下香港係咪得比亞迪無專用充電站？我見TESLA就最多 千幾個專用充電位。Xpeng 有8個。BenZ 同 BMW 都有。出面中電個D成日無位。比亞迪車主您地平時點充電？充得耐嗎？聽講唔用得三相電？屋企裝唔到充電,2,16,0, , , , , , , , ,TRUE,0.95,準車主考慮購入比亞迪電動車，發現比亞迪在香港缺乏專用充電站，而Tesla擁有逾千個專用快充位，Xpeng有8個，平治及寶馬亦設有自家充電網絡。中電公共充電樁長期被佔用無位，加上屋企無法安裝充電及不能用三相電，擔心充電體驗不佳，遂向比亞迪車主社群請教日常充電方案與等候時間。,充電疑問,兩者皆有,營運中,Unknown,Unknown,Unknown,Negative,None,None,此類討論會強化潛在車主對比亞迪充電配套不足的負面印象，可能導致部分消費者因充電顧慮而轉投Tesla或其他設有專用網絡的品牌，亦促使BYD車主群凝聚自救智慧（如善用中電/第三方快充）。,比亞迪專用充電站網絡在香港近乎空白，與Tesla（逾千個專位）及Xpeng、平治、寶馬等品牌形成鮮明對比，暴露其在港「賣車但不建配套」的戰略缺口。CLPe等公共營辦商長期飽和，反映香港整體快充供不應求，私營快充市場有極大發展空間，特別是在品牌專用站和住宅區配套方面。
香港電動車資訊及充電交流谷,https://www.facebook.com/2680794722215565/posts/3472215399740156,3/27/2025,pfbid04aHeFRTjE4Wfwn7NfwiNZEHJdWr4uTzkxQyi26sxKrXqQoS5cWaCNTYgg9LZnyvBl, ,想問問有冇最抵玩好用中叉線推介？ 揸緊model 3 highland,1,0,0, , , , , , , , ,TRUE,0.6,車主詢問最抵玩好用的中速充電計劃及方案推薦，駕駛Tesla Model 3 Highland，期望獲得實惠且易用的中叉方案建議。,充電疑問,中充/慢充,未提及,Unknown,Unknown,Unknown,Neutral,None,None,None,None
電動車好去處分享,https://www.facebook.com/groups/hkevdiary/permalink/1415754489837546/,3/22/2025,pfbid035oGk8iEuoYnoZoJN18UMnm6qbEsB8tqHoQJtCL83R9ZdkKkCyb3bT2s8bjCnpUGjl, ,黃竹坑One Island South 開左新Let's Charge充電站，21kW仲有8個充電位呢幾日做緊免費，去開附近可以叉下喎..,11,0,1,https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-6/485306686_122164718420321860_6421987291100915230_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=107&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=dmzEBkljQgkQ7kNvwFmYI_E&_nc_oc=AdpUIioYpAb473ZjsE9FBJJfpegtWqROzkGPVcQvlS83rkhNuKZdedfnNgzubD2VaqQ&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&_nc_gid=tzSA7vmT-AE3ET8lDrmJGA&_nc_ss=70289&oh=00_Af6U-JOxrGEASYSUCtOU16ndkej7YYgbKuP3gq76xEOaxQ&oe=6A14AFB2,,,,, , , ,TRUE,1,黃竹坑One Island South新開設Let's Charge充電站，提供8個21kW中速充電位，開幕初期數日免費充電優惠。,站點情報,中充/慢充,新啟用,Lets Charge,Unknown,黃竹坑One Island South,Positive,免費充電（開幕數日優惠）,開幕初期數日,新增8個21kW中充位配合免費試用期，能吸引附近上班及途經的電動車車主前往體驗，有助培養用戶習慣及提升該站點的知名度與忠誠度。,Let's Charge於黃竹坑商業區增設中速充電網絡，填補該區中充供應缺口，對於需要在辦公時段長時間泊車充電的車主極具吸引力，有助與其他營辦商競爭商業區車主客群。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3468037083491321/,3/21/2025,pfbid02MhfLmfdaFAcf2faZLbtngLi2giinnPnumMRexte77UDxbwqRX4Ys938AFi4YVFCdl, ,終於等到好消息咁就唔會停車位排長龍塞住曬其他車輛出入，建議應該比私人機構價錢高啲，這樣才可以平衡市場需求，隔絕電霸撚長期霸佔，遲到拎車走加重罰款制度,31,14,0, , , , , , , , ,TRUE,0.85,車主對充電車位即將實施收費或調整收費機制表示歡迎，認為此舉可解決充電車位排長龍及阻塞通道問題，建議私人機構收費應更高以平衡市場需求，同時隔絕長期霸佔車位的「電霸」，並主張加重遲到取車的罰款制度。,車位佔用,未提及,未提及,Unknown,Unknown,Unknown,Positive,None,None,提高充電車位收費及加重罰款可有效減少電霸長期佔用問題，提升車位流轉率，改善真正有需要車主的充電體驗及停車場通道暢通性。,車主強烈支持以價格機制調節充電車位供需，反映市場對「免費泊車+充電」模式的不滿。營辦商可考慮引入累進收費或超時罰款制度，既能增加營運收入，亦能提升用戶滿意度與網絡信譽。
電動車好去處分享,https://www.facebook.com/groups/hkevdiary/permalink/1413626110050384/,3/19/2025,pfbid0KNu1roBr4uHtKMnU3SqYQ3nqY8MzEej35GBxayXS7EVG4GDjc1PG8g28PXZCmyYPl, ,中電 -> 就黎要收錢港燈 -> 已終止服務好快冇晒免費公廁了,39,8,5,,,,,,https://www.facebook.com/carparkherohk/posts/pfbid0bSTdBZ5R4M7zJr61jdxuE45cYnJ2VbCszCXhmwM9eSbAEBdmxwykGfU2w7u8BwSXl,"【中電宣布推出電動車充電收費服務】
估計現時免費之中充及快充會轉為收費，再加上現有 CLPe 中電源動之充電站，作為中電之電動車充電收費服務。順帶一提，港燈提供之中充及快充站已於2024年12月31日全部終止服務。

現時中電免費中充及快充站
https://carparkhero.com/clp-charger-guide/

新聞稿：
中電 3 月 18 日宣布，將於今年推出電動車充電收費服務，以配合市場發展。有關充電收費安排及詳情，將適時透過相關停車場通告發布。

中電自 2009 年起在九龍、新界及大嶼山主要地區設置電動車充電站，免費開放予公眾使用以推廣本港電動車應用。鑑於電動車充電服務市場發展趨向成熟，大部分充電站已實施充電服務收費。中電力配合政府及業界加快擴展本港電動車的充電網絡，提升充電規模和覆蓋範圍。

中電會繼續透過電能專業，提供不同供電方案及支援，加速電動車充電服務發展，並支持政府爭取在 2050 年前達致車輛零排放及實現碳中和的目標。", ,TRUE,1,中電於3月18日宣布將於今年內推出電動車充電收費服務，結束自2009年起在九龍、新界及大嶼山提供的免費充電時代。港燈則已於2024年12月31日全面終止其中充及快充服務。作者感嘆免費充電站（免費公廁）即將消失。,價格動態,兩者皆有,營運中,CLPe,Unknown,Unknown,Negative,由免費轉為收費（具體收費金額及細則尚未公布，將適時透過停車場通告發布）,2025年內生效（具體日期待中電公布）,長期依賴中電免費中充及快充的車主將被迫轉用其他付費充電服務或在家充電，市場上最後的大型免費充電網絡消失，車主用車成本顯著上升，可能減少部分車主使用電動車出行的意願。,中電全面收費標誌著香港免費充電時代正式終結，私營充電營辦商如Cornerstone、Flash Charge、Shell Recharge等將迎來大量從免費轉投付費市場的客源，應加速擴張網絡及推出會員制或月費計劃以吸納這批新增的付費用戶。同時，住宅及商場慢充需求將進一步提升。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3460005567627806/,3/12/2025,pfbid02JK5ois7FBNjKyzfZwpE6j2DYc1fnnx4eD28JxWobHwPUoYWqfmP4cRZjBnQyCBBJl, ,PIT人會展派咗張八折充電劵俾我，之後今次叉完，又俾咗一張我；無限loop,22,9,0,https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-6/484111986_530195296776076_1353732246028870554_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=109&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=61jTJPvcq9gQ7kNvwFFIkuc&_nc_oc=AdpURtS85LBqB7sX2O6AL2Q2buQZ9kJel3xouWlrHytsFxRGa_t55QfowdSWr6nqzEo&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&_nc_gid=7hS1ZAKT4dS0Rx75aRAf5g&_nc_ss=70289&oh=00_Af6COxED64NiZsaDeNGPCjlGJhEYRXbblavgvgBfSl3few&oe=6A14C2F8, , , , , , , ,TRUE,0.95,用戶在會展PIT車展獲取八折充電優惠券，使用後每次充電完畢再次獲贈相同折扣券，形成無限循環優惠機制。,價格動態,未提及,營運中,Unknown,Unknown,Unknown,Positive,八折充電優惠券（即原價80%收費 / 20%折扣）,於PIT車展（香港會議展覽中心）派發；每次充電完成後自動獲贈下一張相同折扣券，無限循環,循環贈券機制大幅提升用戶回訪意願，驅使車主持續使用同一充電網絡以維持折扣優惠，有效培養長期使用習慣。,此無限循環優惠策略極具競爭力，能快速搶佔市場份額並建立用戶忠誠度，其他營辦商需推出具對抗性的長期折扣方案或會員積分計劃以防止客戶流失。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3456949971266699/,3/9/2025,pfbid022fz2iGe6JSKJyaPf4hrkehfWaADbJE3DprpmFQuKQryXpWq8cRNiMnfZ1rtfyrzNl, ,"雖然是舊新聞，但是真心覺得香港政府同Cornerstone 真心有病, 自己屋企香港的充電樁都沒搞掂，就去搞合作投資泰國。攞納稅人的錢，去投資別人國家服務別人。真心厲害！難道香港不值得投資？",3,3,0, , , , , , , , ,TRUE,0.95,用戶批評香港政府與基石科技（Cornerstone）在本地充電基礎設施尚未完善的情況下，動用納稅人資金合作投資泰國市場，認為此舉忽略香港本土需求，屬於資源錯配。,其他無關,未提及,未提及,Cornerstone,Unknown,Unknown,Negative,None,None,用戶對本地充電基建發展不足感到強烈不滿，認為營辦商與政府優先發展海外項目而不解決香港車主日常充電困難，可能促使車主轉向支持其他專注本地基建的營辦商。,此貼文反映本地車主對Cornerstone品牌忠誠度的潛在危機——若營辦商被視為忽視本地需求、優先拓展海外市場，將削弱其在香港的市場信任基礎，競爭對手可藉此強調自身專注本地服務以搶佔市場份額。
電動車好去處分享,https://www.facebook.com/groups/hkevdiary/permalink/1404046887674973/,3/6/2025,pfbid0UkKuG37Hnx16jrsgGBMCG9T6kAi9RmfVtsEo7w4yAahVu1QMwFAyzBuazWQDXpLVl, ,"今日去DX設計館，停咗喺通州街橋底停車場，發現呢度有充電站。6支中充 11kW , $2蚊一度電。2支快充30kW, $2.8一度電，又幾抵下，停車費就$20一個鐘，計條數都比V.Walk平，以後停車充電又多個選擇。",36,2,0,https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-6/482227345_10164855252929097_5144423638676913607_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=103&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=y5HJ9svYwNQQ7kNvwEx-oPs&_nc_oc=AdpEMcqffitLVVOPekgf_AjZYZ6ykrXmHMOn3cFzPhQBCN4Hmn_Arb9EptaaYIdcWUg&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=SsTFitFHFidMmVN_jcRL_A&_nc_ss=70289&oh=00_Af5veMctIOPEZiBT6qvoZ0o5NdBywUxhGELwbMd7CXlvdQ&oe=6A14C810,https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-6/481829044_10164855253259097_7639341475734182946_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=109&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=lMh8H4rgT34Q7kNvwHfqKxR&_nc_oc=AdrVRSfe6O3G5v4jSZ9eNdYsO27zPihESIYQ_EswkTcWwZojuyzcQjZwBMvmcKt69zI&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=SsTFitFHFidMmVN_jcRL_A&_nc_ss=70289&oh=00_Af4Hdw3RpxH0SHKFmwQqr5t4DC6OJHtl35V_JQlgZhMBXw&oe=6A14B8BD,https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-6/482059304_10164855253754097_6949370579225171978_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=104&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=2MHpVrJqnv4Q7kNvwHCVGqU&_nc_oc=AdptIVqc4hsM6IGd3ZZ9JtSNyhCXWWuVq0HVU4XxFWZwJh3Q3MlA-n4la1hJgnoUcxo&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=SsTFitFHFidMmVN_jcRL_A&_nc_ss=70289&oh=00_Af5aKkMfgfqCf9oOQNg2BZAQCyNhQkCy3R-WQT1WFt_F9A&oe=6A14B928,https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-6/482322477_10164855253974097_6450122688622275984_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=110&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=3TgFsPEp37kQ7kNvwGtdy0e&_nc_oc=AdoJpuw_fCldhC4r6KPhGuIkQc43w3Xb3Tx8YtUAtGn2lPzJzRIekpRzH3WvjToESaE&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=SsTFitFHFidMmVN_jcRL_A&_nc_ss=70289&oh=00_Af7VT8FdPgC8TyTdGSfaTc-EmdkW5wtZdneCeaPclLSIlw&oe=6A14B91C,https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-6/482004046_10164855254194097_2401113821418873424_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=106&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=4eVGeD6CGCIQ7kNvwFIa3yZ&_nc_oc=AdpWUYLF-L58j8LqJsdA8weERJNTyUn1dIJYZCtELCGVLpYGps5AVDEIo8ue1ro3spk&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=SsTFitFHFidMmVN_jcRL_A&_nc_ss=70289&oh=00_Af41VoEgJBsOAi4X08E5IPnp4CrJDbiXlLzbx1FtqXmvTQ&oe=6A149B1D, , , ,TRUE,1,用家發現通州街橋底停車場設有充電站，提供6支11kW中充（每度$2）及2支30kW快充（每度$2.8），停車場時租$20，整體費用比V.Walk更抵，成為充電新選擇。,站點情報,兩者皆有,營運中,Unknown,Unknown,通州街橋底停車場（近DX設計館）,Positive,中充11kW每度$2；快充30kW每度$2.8；停車場時租$20,None,低廉的充電價格加上合理停車費，吸引原在V.Walk充電的車主轉移至該站點，有助分流周邊充電需求，提升車主充電便利性與選擇彈性。,此站點以低價策略直接挑戰V.Walk等周邊競爭對手，反映香港快充市場價格戰升溫，營辦商需留意定價策略與選址優勢，避免客源流失。
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1398096584895149/,3/6/2025,5.51355E+14, ,EV Charging 一站式電動車充電解決方案供應商為您提供優越私人電動車充電方案Whatsapp 57401746 / 92420370 話是劉生推介 了解更多優惠詳情————————————————————————#EV充電 #電動車 #電動車充電 #簡單方便充滿電 #全新電動車充電體驗 #EVCharging #HomeCharging #電動車 #電動車充電器 #電動車充電 #在家充電 #電動車充電月費計劃 #在家自在充 #熱點立即充, ,0,0,https://scontent.fmkc1-1.fna.fbcdn.net/v/t39.30808-6/482025563_122133960824071251_3320277314983676066_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=npiGWzuOBi8Q7kNvwHxJ01D&_nc_oc=Adqsy8SaRDyCTscAbtOJqKM1J_Arph2ox31l4SiYg9vcw_Y3TDuRqJuW4xHWUoDNWiKeekHM0rdi-fwqZTTDPDf6&_nc_zt=23&_nc_ht=scontent.fmkc1-1.fna&_nc_gid=2ZZzqV0_lvYjiNtpKiPJOQ&_nc_ss=70289&oh=00_Af5v5Szc3QPQGfx9Oqyn9oe05wBwLNC8CX6UFvMz3ptdnA&oe=6A14F115,https://scontent.fmkc1-1.fna.fbcdn.net/v/t39.30808-6/481664529_122133960860071251_2335351356624270886_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=110&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=5hyjgv7Fz3UQ7kNvwHwp0Yq&_nc_oc=AdpX6We7XpB0n9DSgjO-sdwGQiBIgGvyxqiLDKgaOs4sffMkcE4gUYoN9RH0EUkzRCJLqvGEALlol9gKgUFen2wZ&_nc_zt=23&_nc_ht=scontent.fmkc1-1.fna&_nc_gid=2ZZzqV0_lvYjiNtpKiPJOQ&_nc_ss=70289&oh=00_Af5m5GJrhPwT9prqRKQDSP_KYdgxkPKo2RCQNHo17ETVDg&oe=6A150239, , , , , , ,TRUE,0.3,劉生推廣的一站式電動車充電解決方案廣告，提供私人充電方案、家居充電器及月費計劃，附有Whatsapp聯絡方式，屬於銷售推廣內容。,其他無關,未提及,未提及,Unknown,Unknown,Unknown,Neutral,None,None,None,None
香港電動車充電資訊交流,https://www.facebook.com/366950274676457/posts/1397939391577535,3/6/2025,pfbid02D4Vm5d9oxMKQsMNXkT753zuy3sgp2rDmjWniYkbnuRuFFJNdKs11HqTXWnRphWKml, ,仲平過之前，不過離我屋企好遠, ,0,7, , , , , ,https://www.facebook.com/Marsbu.EV.Charging/posts/pfbid0Ng1qmTySiQoGL1J46Yh5KdMbHtDrymoFRgEot2BqqZWxGcRfC5RYpcm4zYs4s5a5l,"【馬斯寶@維港滙充電站 8折優惠來啦！】⚡
好消息！ 馬斯寶商業充電站喺 維港滙 推出全新優惠！今個3月，用 Marsbu EV Charger 充電只需 $2.6/每度電！ 全個月都可以以超抵價錢享受便利嘅充電服務，唔好錯過！
 優惠詳情：
  8折優惠
  每度電費只需 $2.6
  優惠期：3月全月
 快啲嚟體驗 Marsbu 商業充電站帶嚟嘅高效服務！同時，記得 加入維港滙電動車充電 WhatsApp Group，緊貼最新優惠資訊同著數！
 https://chat.whatsapp.com/GFWwubDC8yL6u4nt1bSapb
 地址：維港滙停車場
 Marsbu 為你嘅電動車提供更抵、更方便嘅充電服務，快嚟試試啦！⚡
#Marsbu #維港滙 #EVChargingSolutions #電動車充電 #8折優惠 #環保能源 #電動車福利 #GrandVictoria",https://www.facebook.com/photo/?fbid=982732067167103&set=a.456755093098139,TRUE,1,維港滙停車場Marsbu充電站推出3月全月8折優惠，每度電收費降至$2.6，較之前更平，但發文車主表示位置偏遠不便前往。,價格動態,未提及,營運中,Marsbu,Unknown,維港滙停車場,Neutral,每度電$2.6（原價8折）,3月全月,低至$2.6/度電的價格極具吸引力，有機會吸引周邊車主專程前往充電，但位置偏遠會限制跨區車主意願，需配合推廣擴大客源半徑。,Marsbu以低於市場均價的$2.6/度電進行價格促銷，反映新興營辦商正以低價策略搶佔市場份額，其他營辦商需警惕價格戰壓力，並思考以服務質素或覆蓋率差異化競爭。
電動車好去處分享,https://www.facebook.com/925650898847910/posts/1403247717754890,3/5/2025,pfbid0KNu1roBr4uHtKMnU3SqYQ3nqY8MzEej35GBxayXS7EVG4GDjc1PG8g28PXZCmyYPl, ,Tesla新充電站 快充中充都開放俾其他牌子電動車,5,1,6,,,,,,https://www.facebook.com/carparkherohk/posts/pfbid0kUn42ZZQAH9UMZV6SAhGizS2tTsK5ma3eEL9WvcCpYonjLbYo4kjmC8cWkEuzMcHl,"【Supercharger新站快報呢個站開放俾其他牌子電動車】
Tesla新超充站喺粉嶺海迅中心，有4️⃣個V4 Supercharger，個16kW嘅Wall Connector，同樣係開放

*V4 Supercharger採用CCS2插頭

位置 & 時租收費
https://carparkhero.com/car-park/fanling-hi-speed-centre/

⚡全港Tesla超級充電站位置及停車場收費指南
https://carparkhero.com/tesla-supercharger

⚡Tesla開放超級充電站及中充Wall Connector
https://carparkhero.com/hong-kong-tesla-supercharger-wall-connector-for-other-ev/",https://www.facebook.com/photo/?fbid=1026357506181065&set=a.439507868199368,TRUE,1,Tesla在粉嶺海迅中心啟用新充電站，設有4個V4 Supercharger（CCS2插頭）及16kW Wall Connector中充，並開放予所有品牌電動車使用。,站點情報,兩者皆有,新啟用,Tesla,Unknown,粉嶺海迅中心,Positive,None,None,Tesla開放充電網絡予其他品牌電動車，大幅增加粉嶺區快充選擇，吸引非Tesla車主前往使用，提升充電便利性與流轉率。,Tesla進一步開放超充站予其他品牌，對新界東其他充電營辦商構成直接競爭壓力，迫使對手需在價格、佈點或服務上提升競爭力以留住客源。
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1396548948383246/,3/4/2025,pfbid02B6vCxrECTBWcPWc4p8yMtuTLQqVAqUuCeQ9UeJFbkgrQKDwFcCCXVsW1F2LiGi8Tl, ,各位大神，我住聯和墟，有什麼充電站在附近呢？(我開的不是特斯拉), ,1,0, , , , , , , , ,TRUE,0.95,車主居住於粉嶺聯和墟，駕駛非特斯拉電動車，於社群詢問附近有哪些充電站可供使用。,充電疑問,未提及,營運中,Unknown,Unknown,粉嶺聯和墟,Neutral,None,None,None,None
香港電動車充電資訊交流,https://www.facebook.com/366950274676457/posts/1396477505057057,3/4/2025,pfbid02D4Vm5d9oxMKQsMNXkT753zuy3sgp2rDmjWniYkbnuRuFFJNdKs11HqTXWnRphWKml, ,"荃灣有新場,DC$2.8一度電", ,0,8, , , , , ,https://www.facebook.com/Marsbu.EV.Charging/posts/pfbid02LAyyw6naQYsNr4vBPBs3Fr78RYh9M5u7Qf7C6gKstaL2xt8uVmwVrS4mnGwLuxHMl,"【荃灣灣景滙充電站試業開始！】
好消息！荃灣灣景滙停車場嘅 Marsbu 商業充電站 正式開始試業喇！ 
由即日起至3月31日，灣景滙嘅馬斯寶DC快充每度電只需$2.8！
今次除咗提供 AC Charger，仲設有 DC 直流快充，為你嘅電動車提供更快捷嘅充電體驗，再唔怕長時間等候⏱️✨
⚡ DC 快充特點：
 充電時間大幅縮短，幾乎即充即走，為你節省更多時間！無論係短暫停車定係長時間泊車，灣景滙充電站都可以滿足唔同車主嘅需求！
 即刻加入灣景滙停車場 WhatsApp Group，緊貼最新優惠資訊同著數！
 https://chat.whatsapp.com/GtEKqXTvyXeJxk7Nnhpnv4
 地址：荃灣灣景滙停車場
 Marsbu 為你提供更高效、更方便嘅充電服務，快嚟試用啦！⚡
#Marsbu #馬斯寶 #電動車 #電動車充電 #電動車充電方案 #充電服務 #環保能源 #電動車充電器 #Recharge #商業停車場 #公共停車場 #物業管理 #電動車充電管理系統 #EVChargingSolutions #EVCharger  #智能停車場 #充電樁 #荃灣灣景滙 #dc快充 #方便快捷 #新電站優惠",https://www.facebook.com/photo/?fbid=981341317306178&set=a.456755093098139,TRUE,1,荃灣灣景滙停車場Marsbu（馬斯寶）充電站正式開始試業，提供DC直流快充及AC充電器，試業期間DC快充每度電僅$2.8，優惠期至3月31日。,價格動態,兩者皆有,新啟用,Marsbu（馬斯寶）,Unknown,荃灣灣景滙停車場,Positive,DC快充每度電$2.8,即日起至3月31日試業期間,低至每度電$2.8的DC快充價格極具吸引力，會吸引大量荃灣區及附近的電動車車主前往試用，有助培養車主使用Marsbu品牌的習慣，並提升該停車場充電站的流轉率與知名度。,Marsbu以明顯低於市場平均水平的快充價格（$2.8/度）進駐荃灣區，對區內其他營辦商（如Cornerstone、CLPe等）形成價格競爭壓力，反映新進品牌正以價格戰策略搶佔市場份額，業內營辦商需重新審視定價策略以維持競爭力。
